end_time,artist_name,track_name,ms_played,id,acousticness,danceability,energy,key,instrumentalness,liveness,loudness,mode,speechiness,valence,tempo,time_signature
2021-07-31 20:18,Digital Farm Animals,Tokyo Nights,217955,69AFoFpPNM7digmbH2Clyf,0.109,0.546,0.648,9,1.73e-06,0.119,-6.941,0,0.328,0.572,169.963,4
2021-07-31 20:19,Noah Cyrus,We Are... (feat. MØ),917,7a86XRg84qjasly9f6bPSD,0.02,0.378,0.638,10,7.66e-05,0.0849,-5.576,1,0.075,0.735,184.086,4
2021-07-31 20:19,Bruno Mars,Finesse,6784,2WP8G2pdddDmnh1xbfKBOI,0.133,0.807,0.319,0,0.000338,0.101,-8.152,0,0.0581,0.299,94.992,4
2021-07-31 20:19,Taylor Swift,"no body, no crime (feat. HAIM)",59797,3RaT22zZsxVYxxKR7TAaYF,0.418,0.546,0.613,7,0.0,0.103,-7.589,0,0.0264,0.535,79.015,4
2021-07-31 20:20,ZAYN,Vibez,39466,0fySG6A6qLE8IvDpayb5bM,0.113,0.768,0.652,1,0.0,0.107,-2.708,0,0.307,0.777,154.187,4
2021-07-31 20:20,Harry Styles,To Be So Lonely,21418,5JiH89mHrv9oWHlD0T326z,0.618,0.758,0.436,0,1.61e-05,0.335,-7.269,1,0.0418,0.605,104.959,4
2021-07-31 20:21,Olivia O'Brien,Sociopath,960,0xx5CXMss5CFv2GPkg97aC,0.0767,0.611,0.562,1,3.23e-06,0.118,-7.849,0,0.0874,0.318,74.994,4
2021-07-31 20:24,Ariana Grande,breathin,198160,2lLG56qpLP3UbcLuzMvkWX,0.00637,0.856,0.57,9,0.0,0.0984,-4.486,1,0.286,0.155,154.967,4
2021-07-31 20:27,Nick Jonas,This Is Heaven,214623,41bqjWvbH0bkuaNqbHy54l,0.0377,0.646,0.785,2,0.0,0.0897,-4.801,0,0.0545,0.52,100.911,4
2021-07-31 20:31,Jason Mraz,Make It Mine,187773,4WnxgTTFsaJ7Fhh4CQbevQ,0.0848,0.611,0.462,6,3.48e-05,0.266,-10.385,1,0.356,0.54,143.912,4
2021-07-31 20:33,Dominic Fike,Why,139906,086myS9r57YsLbJpU0TgK9,0.0483,0.691,0.631,2,1.13e-05,0.104,-6.478,1,0.0368,0.8,92.004,4
2021-07-31 20:35,5 Seconds of Summer,Kill My Time,917,58obITYpGOduWc109gWitx,0.0132,0.496,0.95,0,2.74e-05,0.134,-3.602,1,0.297,0.382,178.946,4
2021-07-31 20:35,Billie Eilish,bad guy,103893,2Fxmhks0bxGSBdJ92vM42m,0.328,0.701,0.425,7,0.13,0.1,-10.965,1,0.375,0.562,135.128,4
2021-07-31 20:37,DNCE,Body Moves,167871,2igbKtoBMXdYgYPkCpl0V4,0.00166,0.655,0.693,5,0.0,0.0398,-5.148,0,0.0372,0.868,102.028,4
2021-07-31 22:13,Kid Cudi,Man On The Moon,35350,78T9DulqSBWqkaxczcGBfk,0.638,0.649,0.659,0,2.71e-05,0.359,-8.924,1,0.066,0.497,90.991,4
2021-07-31 22:13,Kid Cudi,Mr. Rager,173255,393MDhe62s8hbH8ETrlxe5,0.389,0.671,0.726,7,0.882,0.14,-8.689,1,0.0272,0.581,102.002,4
2021-07-31 22:21,Kid Cudi,Trapped In My Mind,26400,3fV84Z6UdxxHqfGIMmuSKg,0.503,0.819,0.698,1,0.000323,0.113,-8.148,1,0.0339,0.787,119.006,4
2021-08-01 15:46,Jason Mraz,A Beautiful Mess,3296,4WnjuYvAZ7iQqYhHhP9j7f,0.286,0.534,0.234,4,0.0,0.209,-12.055,1,0.0338,0.138,119.672,3
2021-08-01 15:46,Anderson .Paak,CUT EM IN (feat. Rick Ross),17610,68wXv4DokvcOVNvuJ7FbWp,0.461,0.744,0.777,0,0.0,0.767,-5.577,1,0.353,0.813,158.052,4
2021-08-01 15:46,Chance the Rapper,Same Drugs,20981,6m9qPYXmhge2QhBLfFKnVF,0.947,0.461,0.293,6,9.95e-06,0.0936,-9.52,1,0.0555,0.531,180.297,4
2021-08-01 15:49,Queen,Good Old-Fashioned Lover Boy - Remastered 2011,173173,1mnQiO568zXIrUncttTZGp,0.566,0.545,0.454,3,0.0,0.0541,-6.706,1,0.0302,0.393,96.784,4
2021-08-01 15:53,Jason Mraz,I Won't Give Up,240165,53QF56cjZA9RTuuMZDrSA6,0.694,0.483,0.303,4,0.0,0.115,-10.058,1,0.0429,0.139,133.406,3
2021-08-01 15:56,Lorde,Perfect Places,221874,7ARveOiD31w2Nq0n5FsSf8,0.00241,0.622,0.58,1,2.95e-05,0.112,-5.273,0,0.0504,0.512,104.41,4
2021-08-01 16:01,The Beatles,While My Guitar Gently Weeps - Remastered 2009,285000,389QX9Q1eUOEZ19vtzzI9O,0.0205,0.453,0.654,4,0.00395,0.172,-8.855,0,0.0317,0.702,115.0,4
2021-08-01 16:02,Adele,Set Fire to the Rain,3008,73CMRj62VK8nUS4ezD2wvi,0.00408,0.603,0.67,2,1.68e-06,0.112,-3.882,0,0.0249,0.446,107.993,4
2021-08-01 16:02,Holy Mattress Money,Blue Hundreds,39343,3OYiIQhHc5xNQsdV3jcbSv,0.368,0.798,0.508,1,3.21e-06,0.265,-6.989,1,0.0526,0.675,110.012,4
2021-08-01 16:06,MAX,Lights Down Low,223846,5A6BJLZArq1MPjsnmcuk5f,0.0632,0.623,0.493,5,0.0,0.104,-7.727,0,0.0338,0.594,81.019,4
2021-08-01 16:09,Max Drazen,Ruins,191136,3o34KTD8FClI4qA0GeAA0w,0.0727,0.535,0.771,11,1.51e-05,0.181,-4.618,0,0.0513,0.397,122.038,4
2021-08-01 16:09,Selena Gomez,A Sweeter Place (feat. Kid Cudi),10395,4bb94wZVF1cX66vQjNeJTX,0.109,0.583,0.777,10,0.000509,0.108,-6.991,0,0.185,0.31,190.054,4
2021-08-01 16:10,Elton John,Goodbye Yellow Brick Road - Remastered 2014,750,4IRHwIZHzlHT1FQpRa5RdE,0.446,0.559,0.473,5,0.00141,0.154,-7.712,1,0.0279,0.397,121.227,4
2021-08-01 16:10,Tom Petty and the Heartbreakers,All The Wrong Reasons,650,0A3ePIlqgEXdXmHjEW2ztV,4.42e-05,0.455,0.922,10,0.000663,0.067,-4.499,0,0.0401,0.748,169.819,4
2021-08-01 16:10,Taylor Swift,Dancing With Our Hands Tied,640,7I7JbDv63ZJJsSi24DyJrz,0.0604,0.624,0.691,0,1.1e-05,0.138,-6.686,0,0.196,0.284,160.024,4
2021-08-01 16:10,Taylor Swift,gold rush,1310,5BK0uqwY9DNfZ630STAEaq,0.83,0.512,0.462,9,0.166,0.121,-10.491,1,0.0408,0.353,112.05,4
2021-08-01 16:10,Taylor Swift,gold rush,41494,5BK0uqwY9DNfZ630STAEaq,0.83,0.512,0.462,9,0.166,0.121,-10.491,1,0.0408,0.353,112.05,4
2021-08-01 16:10,Ryan Gosling,A Lovely Night,950,4r9hiElqKWMPT4Z3vN2exq,0.299,0.364,0.478,7,0.0015,0.124,-8.645,1,0.0473,0.493,134.551,4
2021-08-01 16:10,Billie Eilish,lovely (with Khalid),2490,0u2P5u6lvoDfwTYjAADbn4,0.934,0.351,0.296,4,0.0,0.095,-10.109,0,0.0333,0.12,115.284,4
2021-08-01 16:10,Stevie Nicks,Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers) - 2016 Remaster,730,66LhCsc06aTa2Ig7iYPDSP,0.379,0.631,0.597,4,0.00273,0.146,-7.382,0,0.026,0.665,107.26,4
2021-08-01 16:14,Big Red Machine,Renegade (feat. Taylor Swift),254466,1aU1wpYBSpP0M6IiihY5Ue,0.435,0.532,0.708,0,0.0236,0.107,-8.121,1,0.0505,0.586,167.977,4
2021-08-01 16:18,Taylor Swift,Bye Bye Baby (Taylor’s Version) (From The Vault),242157,4qUijfYU8EoIWiY6oSyrgT,0.334,0.624,0.624,5,0.0,0.0995,-7.86,1,0.0539,0.527,80.132,4
2021-08-01 16:22,Jason Mraz,I Won't Give Up,4459,53QF56cjZA9RTuuMZDrSA6,0.694,0.483,0.303,4,0.0,0.115,-10.058,1,0.0429,0.139,133.406,3
2021-08-01 16:22,Taylor Swift,right where you left me - bonus track,245026,3zwMVvkBe2qIKDObWgXw4N,0.769,0.581,0.619,10,0.000106,0.117,-6.524,1,0.0282,0.645,137.915,4
2021-08-01 16:24,Bruno Mars,Moonshine,105690,05DejmhRYCktQogzOVX1H9,0.0735,0.491,0.834,6,6.42e-06,0.0953,-5.101,1,0.0341,0.561,161.788,4
2021-08-01 16:28,Taylor Swift,the lakes - original version,227203,0UAdDYrkCvVQftaKpL6q5f,0.717,0.197,0.406,2,0.000362,0.293,-10.904,1,0.0619,0.251,90.053,4
2021-08-01 16:28,Billie Eilish,Your Power,11716,042Sl6Mn83JHyLEqdK7uI0,0.932,0.632,0.284,9,0.000476,0.233,-14.025,0,0.0801,0.208,129.642,4
2021-08-01 16:32,Taylor Swift,"no body, no crime (feat. HAIM)",22113,3RaT22zZsxVYxxKR7TAaYF,0.418,0.546,0.613,7,0.0,0.103,-7.589,0,0.0264,0.535,79.015,4
2021-08-01 16:32,ZAYN,PILLOWTALK,202746,0PDUDa38GO8lMxLCRc4lL1,0.117,0.584,0.7,11,0.0,0.0939,-4.275,1,0.0456,0.438,124.944,4
2021-08-01 16:36,Queen,Love Of My Life - Remastered 2011,790,790YJcgHlN3SaosQCHlWzn,0.936,0.331,0.183,5,9.07e-06,0.115,-11.63,1,0.0287,0.26,79.195,4
2021-08-01 16:36,Arctic Monkeys,505,560,58ge6dfP91o9oXMzq3XkIS,0.00237,0.52,0.852,0,5.79e-05,0.0733,-5.866,1,0.0543,0.234,140.267,4
2021-08-01 16:36,Tom Petty and the Heartbreakers,Echo,960,7586fVxjKm5IoVTTgDEwcD,0.405,0.629,0.498,5,0.0,0.113,-7.47,0,0.0373,0.492,127.921,4
2021-08-01 16:36,Taylor Swift,the lakes - bonus track,20873,0eFQWVz0qIxDOvhLpZ40P7,0.842,0.313,0.258,2,1.3e-06,0.0948,-11.532,1,0.0383,0.268,179.947,4
2021-08-01 16:36,ROLE MODEL,blind,920,0VjIjW4GlUZAMYd2vXMi3b,0.00146,0.514,0.73,1,9.54e-05,0.0897,-5.934,1,0.0598,0.334,171.005,4
2021-08-01 16:36,PUBLIC,Make You Mine,232906,5iFwAOB2TFkPJk8sMlxP8g,0.0128,0.606,0.799,9,0.0,0.15,-4.452,1,0.0261,0.638,103.014,4
2021-08-01 16:36,Taylor Swift,Breathe,4690,567CrVjCl2p3qmZqMKfOD9,0.282,0.709,0.6,8,0.0,0.134,-7.079,0,0.102,0.345,142.02,4
2021-08-01 16:36,Tom Petty and the Heartbreakers,The Last DJ,1880,0uUy3WK0JtTqhSFikqprgz,0.0134,0.597,0.76,9,7.9e-06,0.41,-3.94,0,0.0291,0.498,131.772,4
2021-08-01 16:40,Taylor Swift,Lover (Remix) [feat. Shawn Mendes],221306,3i9UVldZOE0aD0JnyfAZZ0,0.433,0.448,0.603,7,0.0,0.0862,-7.176,1,0.064,0.422,205.272,3
2021-08-01 16:40,Queen,Crazy Little Thing Called Love - Remastered 2011,3953,35ItUJlMtjOQW3SSiTCrrw,0.714,0.599,0.762,0,4.43e-06,0.35,-6.887,1,0.0423,0.715,76.961,4
2021-08-02 03:30,Billie Eilish,Six Feet Under,176661,2VlLbhGLVJgdOW7kKdWWFc,0.807,0.576,0.307,11,0.000355,0.0792,-12.732,0,0.0428,0.157,67.513,4
2021-08-02 03:33,Taylor Swift,the lakes - original version,227203,0UAdDYrkCvVQftaKpL6q5f,0.717,0.197,0.406,2,0.000362,0.293,-10.904,1,0.0619,0.251,90.053,4
2021-08-02 03:36,ROLE MODEL,forever&more,175608,0UMFm4ndFr3PH5VsVYnCNG,0.298,0.694,0.637,9,9.69e-06,0.123,-5.896,1,0.0806,0.506,83.982,4
2021-08-02 03:40,Queen,Cool Cat,209026,6Re2AwZUVlgBng04BZTauW,0.308,0.818,0.399,1,0.00253,0.18,-9.927,0,0.111,0.838,73.765,4
2021-08-02 03:40,Dire Straits,Walk of Life,1024,423o3ZHIaBtGXyhF1uH41a,0.435,0.461,0.936,4,9.13e-05,0.124,-6.866,1,0.109,0.804,172.404,4
2021-08-02 03:40,Lorde,Buzzcut Season,1109,51QEyJI5M7uyd8DOh9tqQY,0.606,0.733,0.62,1,0.305,0.117,-10.525,1,0.075,0.247,111.039,4
2021-08-02 03:40,Andrew Belle,Pieces,30330,73rxH6rYJQZtwfjKNb4mwZ,0.864,0.49,0.261,6,0.0,0.106,-11.495,1,0.042,0.47,123.85,4
2021-08-02 03:51,Elton John,I Guess That's Why They Call It The Blues,262954,23l1kVpqMVREiwU1YAlcr4,0.217,0.673,0.663,0,0.017,0.177,-7.29,1,0.0269,0.671,120.634,3
2021-08-02 12:16,Taylor Swift,the lakes - original version,225650,0UAdDYrkCvVQftaKpL6q5f,0.717,0.197,0.406,2,0.000362,0.293,-10.904,1,0.0619,0.251,90.053,4
2021-08-02 12:20,Taylor Swift,right where you left me - bonus track,245026,3zwMVvkBe2qIKDObWgXw4N,0.769,0.581,0.619,10,0.000106,0.117,-6.524,1,0.0282,0.645,137.915,4
2021-08-02 12:23,ROLE MODEL,forever&more,169513,0UMFm4ndFr3PH5VsVYnCNG,0.298,0.694,0.637,9,9.69e-06,0.123,-5.896,1,0.0806,0.506,83.982,4
2021-08-02 12:23,ella jane,nothing else i could do,11210,6qtoHId8ZoJ3J5JG6eOqJB,0.475,0.788,0.545,3,0.0138,0.134,-7.647,1,0.0487,0.583,119.948,4
2021-08-02 12:23,"yours, andrew",Tell Me,10460,2hKdd3qO7cWr2Jo0Bcs0MA,0.153,0.481,0.638,0,0.0,0.154,-5.862,1,0.0276,0.497,79.064,4
2021-08-02 12:24,Petrie,Personal Space,39520,2Ok2MUomO0kORdxCZNjrmF,0.231,0.539,0.585,0,0.0,0.168,-7.054,1,0.109,0.746,60.686,3
2021-08-02 12:25,The Millennial Club,feel the same,55590,5nh5iMaYliOmgrhohSNOtJ,0.0402,0.726,0.677,1,0.0,0.135,-7.425,1,0.23,0.629,82.517,4
2021-08-02 12:25,Mantaraybryn,Runaway Goliath,16080,2pI6ZxY5eRJ4pWRLL28xCP,0.282,0.715,0.697,2,0.0,0.0873,-7.516,1,0.0576,0.411,88.987,4
2021-08-02 12:25,Kidswaste,Need You,2480,5FkBoG7xkb0pPkaO8rS5td,0.073,0.718,0.596,11,0.0,0.0796,-8.195,0,0.053,0.475,87.977,4
2021-08-02 12:26,Madison Beer,Blue,71190,11iIikXxC6NP0Ma8vMD27x,0.0807,0.467,0.757,3,0.908,0.0876,-5.093,1,0.033,0.433,82.282,4
2021-08-02 12:27,Indy Angel,Move On.,22120,05WIYJYtnZHUmL1uuYmvY1,0.287,0.31,0.722,7,0.0,0.345,-5.348,1,0.0813,0.349,86.693,4
2021-08-02 12:27,Rightfield,Gone!,12830,1hz7SRTGUNAtIQ46qiNv2p,0.216,0.518,0.492,10,0.0012,0.146,-8.436,0,0.193,0.471,78.848,4
2021-08-02 12:27,Zeph,are you?,20980,3uUuGVFu1V7jTQL60S1r8z,0.515,0.671,0.636,6,0.000411,0.172,-8.117,0,0.103,0.262,120.966,4
2021-08-02 12:27,Camila Cabello,Easy,2110,0gplL1WMoJ6iYaPgMCL0gX,0.578,0.604,0.366,5,0.0,0.133,-7.519,1,0.0282,0.13,141.981,4
2021-08-02 12:27,YOG$,San Francisco,7960,5RRWirYSE08FPKD6Mx4v0V,0.0215,0.307,0.847,11,0.0,0.0783,-4.215,1,0.0551,0.34,93.072,4
2021-08-02 12:27,Dagny,Love You Like That,2970,2QVzUws1l5mzZ4v46tGHrC,0.0107,0.559,0.766,11,6.98e-05,0.194,-5.056,1,0.0295,0.723,145.26,4
2021-08-02 12:28,Anderson .Paak,Make It Better (feat. Smokey Robinson),1870,4SBVWkRIMJ6WBCYPvr5Bwr,0.0112,0.676,0.56,4,0.00403,0.137,-6.024,0,0.0643,0.551,178.555,4
2021-08-02 12:28,DaBaby,Suge,3350,2gwkD6igEhQbDQegRCcdoB,0.0608,0.876,0.662,2,0.0,0.127,-6.482,0,0.426,0.844,75.445,4
2021-08-02 12:28,Rainsford,Oh My God,36770,3Kkjo3cT83cw09VJyrLNwX,0.091,0.534,0.725,1,0.0,0.0264,-3.906,1,0.046,0.55,88.098,4
2021-08-02 12:28,Chance the Rapper,We Go High,6370,01GmGxOPy22EdAZGC0X6q1,0.802,0.657,0.644,5,0.0,0.101,-5.698,0,0.363,0.567,85.283,4
2021-08-02 12:28,Anderson .Paak,CUT EM IN (feat. Rick Ross),790,68wXv4DokvcOVNvuJ7FbWp,0.461,0.744,0.777,0,0.0,0.767,-5.577,1,0.353,0.813,158.052,4
2021-08-02 12:28,Anderson .Paak,Tints (feat. Kendrick Lamar),1900,7c3SbTuufigBWURcICnAWy,0.0859,0.805,0.833,1,0.0,0.0578,-6.73,0,0.12,0.703,109.076,4
2021-08-02 12:31,Taylor Swift,the lakes - original version,9170,0UAdDYrkCvVQftaKpL6q5f,0.717,0.197,0.406,2,0.000362,0.293,-10.904,1,0.0619,0.251,90.053,4
2021-08-02 12:31,Dominic Fike,Phone Numbers,22189,3f9Mzvd3URfbbIJBX4pz9Z,0.239,0.884,0.539,1,0.0,0.0805,-6.389,0,0.208,0.776,85.008,4
2021-08-02 12:31,Glass Animals,Heat Waves,8500,3USxtqRwSYz57Ewm6wWRMp,0.44,0.761,0.525,11,6.7e-06,0.0921,-6.9,1,0.0944,0.531,80.87,4
2021-08-02 12:31,Paul McCartney,The Kiss Of Venus (Dominic Fike),143530,3gCYle76USfbHa7VDTDg5V,0.627,0.715,0.374,8,0.0,0.11,-6.665,1,0.0399,0.633,89.982,4
2021-08-02 12:35,Glass Animals,Heat Waves,238805,3USxtqRwSYz57Ewm6wWRMp,0.44,0.761,0.525,11,6.7e-06,0.0921,-6.9,1,0.0944,0.531,80.87,4
2021-08-02 12:36,Bryce Vine,La La Land,2290,5ihS6UUlyQAfmp48eSkxuQ,0.883,0.414,0.161,7,0.000223,0.117,-22.32,0,0.0318,0.423,159.375,4
2021-08-02 12:36,ROLE MODEL,forever&more,8884,0UMFm4ndFr3PH5VsVYnCNG,0.298,0.694,0.637,9,9.69e-06,0.123,-5.896,1,0.0806,0.506,83.982,4
2021-08-02 12:36,Quinn XCII,Am I High Rn (feat. blackbear),2520,1db6ixe9nX6cqt2V1DYZnW,0.513,0.712,0.497,4,2.52e-06,0.303,-7.943,1,0.0639,0.457,93.953,4
2021-08-02 13:17,Glass Animals,Helium,116360,1yOc6FBOVD6zBwOMxiSEEv,0.854,0.289,0.307,4,0.275,0.255,-16.036,1,0.0452,0.0477,96.516,4
2021-08-02 14:04,Digital Farm Animals,Tokyo Nights,661,69AFoFpPNM7digmbH2Clyf,0.109,0.546,0.648,9,1.73e-06,0.119,-6.941,0,0.328,0.572,169.963,4
2021-08-02 14:04,Troye Sivan,for him.,2901,5gBEdUKVZJgvQwNu8pIQqy,0.0595,0.726,0.618,0,4.43e-05,0.151,-4.843,1,0.123,0.923,161.962,4
2021-08-02 14:09,Big Red Machine,Renegade (feat. Taylor Swift),254466,1aU1wpYBSpP0M6IiihY5Ue,0.435,0.532,0.708,0,0.0236,0.107,-8.121,1,0.0505,0.586,167.977,4
2021-08-02 14:12,PUBLIC,Make You Mine,232906,5iFwAOB2TFkPJk8sMlxP8g,0.0128,0.606,0.799,9,0.0,0.15,-4.452,1,0.0261,0.638,103.014,4
2021-08-02 14:13,DVBBS,West Coast (feat. Quinn XCII),31328,4fCE1SCDulouoac9Q8XroU,0.00248,0.714,0.798,5,0.000678,0.103,-4.239,0,0.0612,0.659,119.017,4
2021-08-02 14:13,BTS,Butter,4266,1mWdTewIgB3gtBM3TOSFhB,0.00323,0.759,0.459,8,0.0,0.0906,-5.187,1,0.0948,0.695,109.997,4
2021-08-02 14:14,Glass Animals,Heat Waves,34986,3USxtqRwSYz57Ewm6wWRMp,0.44,0.761,0.525,11,6.7e-06,0.0921,-6.9,1,0.0944,0.531,80.87,4
2021-08-02 14:17,Nick Jonas,This Is Heaven,214623,41bqjWvbH0bkuaNqbHy54l,0.0377,0.646,0.785,2,0.0,0.0897,-4.801,0,0.0545,0.52,100.911,4
2021-08-02 21:41,Taylor Swift,dorothea,69079,670fUmXf4KQekzbEgaXyPA,0.696,0.605,0.488,4,0.0,0.129,-8.322,1,0.0264,0.354,119.966,4
2021-08-03 00:24,Paul McCartney,The Kiss Of Venus (Dominic Fike),143530,3gCYle76USfbHa7VDTDg5V,0.627,0.715,0.374,8,0.0,0.11,-6.665,1,0.0399,0.633,89.982,4
2021-08-03 01:54,Anderson .Paak,CUT EM IN (feat. Rick Ross),45153,68wXv4DokvcOVNvuJ7FbWp,0.461,0.744,0.777,0,0.0,0.767,-5.577,1,0.353,0.813,158.052,4
2021-08-03 01:56,Dominic Fike,Wurli,150620,5MSshyHGM9ajWSEoBcR0jv,0.385,0.482,0.837,11,0.0216,0.132,-3.696,1,0.0639,0.0787,91.968,4
2021-08-03 02:27,Dominic Fike,Phone Numbers,124036,3f9Mzvd3URfbbIJBX4pz9Z,0.239,0.884,0.539,1,0.0,0.0805,-6.389,0,0.208,0.776,85.008,4
2021-08-03 02:30,Billie Eilish,Lost Cause,212496,4191RXFPa7Ge9XkA4cWlna,0.702,0.526,0.334,10,0.00782,0.0586,-8.491,0,0.251,0.522,74.966,4
2021-08-03 02:30,Billie Eilish,Lost Cause,10342,4191RXFPa7Ge9XkA4cWlna,0.702,0.526,0.334,10,0.00782,0.0586,-8.491,0,0.251,0.522,74.966,4
2021-08-03 02:31,Taylor Swift,the lakes - original version,60010,0UAdDYrkCvVQftaKpL6q5f,0.717,0.197,0.406,2,0.000362,0.293,-10.904,1,0.0619,0.251,90.053,4
2021-08-03 02:36,Bruno Mars,Skate,203122,4WnmTHCNN45jvQCrlbEWs0,0.037,0.708,0.598,5,0.0,0.17,-8.365,1,0.0291,0.698,112.027,4
2021-08-03 02:40,Bruno Mars,Leave The Door Open,242096,02VBYrHfVwfEWXk5DXyf0T,0.182,0.586,0.616,5,0.0,0.0927,-7.964,1,0.0324,0.719,148.088,4
2021-08-03 02:43,Paul McCartney,The Kiss Of Venus (Dominic Fike),143530,3gCYle76USfbHa7VDTDg5V,0.627,0.715,0.374,8,0.0,0.11,-6.665,1,0.0399,0.633,89.982,4
2021-08-03 02:45,Kid Cudi,Lovin’ Me (feat. Phoebe Bridgers),165893,3JdwGk8j7lHN5qdzJZklam,0.152,0.604,0.605,1,0.000845,0.157,-7.861,1,0.0415,0.168,141.527,4
2021-08-03 02:48,Post Malone,Goodbyes (feat. Young Thug),174853,0t3ZvGKlmYmVsDzBJAXK8C,0.456,0.548,0.653,5,0.0,0.103,-3.875,1,0.081,0.163,150.068,4
2021-08-03 04:02,Anderson .Paak,Make It Better (feat. Smokey Robinson),103637,4SBVWkRIMJ6WBCYPvr5Bwr,0.0112,0.676,0.56,4,0.00403,0.137,-6.024,0,0.0643,0.551,178.555,4
2021-08-03 05:54,24kGoldn,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",192745,6FuGJB290AQMAHTfjOYVaK,0.151,0.721,0.745,7,1.24e-06,0.372,-3.508,0,0.0366,0.699,90.988,4
2021-08-03 05:58,Miley Cyrus,Mother's Daughter,219080,2WyRfGeHo97VC5mP1BBSzr,0.00464,0.681,0.865,1,0.00169,0.149,-4.132,0,0.0594,0.528,91.017,4
2021-08-03 06:03,Khalid,Hundred,277080,5TNX6rJ91T8PdEt94X50Y9,0.000141,0.293,0.932,3,0.000667,0.0648,-2.559,0,0.11,0.514,122.739,4
2021-08-03 06:07,Taylor Swift,Bye Bye Baby (Taylor’s Version) (From The Vault),242157,4qUijfYU8EoIWiY6oSyrgT,0.334,0.624,0.624,5,0.0,0.0995,-7.86,1,0.0539,0.527,80.132,4
2021-08-03 06:10,Bruno Mars,That's What I Like,206693,0KKkJNfGyhkQ5aFogxQAPU,0.013,0.853,0.56,1,0.0,0.0944,-4.961,1,0.0406,0.86,134.066,4
2021-08-03 06:12,Jason Mraz,Make It Mine,920,4WnxgTTFsaJ7Fhh4CQbevQ,0.0848,0.611,0.462,6,3.48e-05,0.266,-10.385,1,0.356,0.54,143.912,4
2021-08-03 06:12,Bruno Mars,Finesse,92743,2WP8G2pdddDmnh1xbfKBOI,0.133,0.807,0.319,0,0.000338,0.101,-8.152,0,0.0581,0.299,94.992,4
2021-08-03 06:12,ZAYN,Vibez,8180,0fySG6A6qLE8IvDpayb5bM,0.113,0.768,0.652,1,0.0,0.107,-2.708,0,0.307,0.777,154.187,4
2021-08-03 06:15,Bruno Mars,Skate,203122,4WnmTHCNN45jvQCrlbEWs0,0.037,0.708,0.598,5,0.0,0.17,-8.365,1,0.0291,0.698,112.027,4
2021-08-03 06:18,Conan Gray,Overdrive,183070,3QyoC6OvQUmpQwQZ18iaTs,0.0101,0.568,0.788,5,0.0,0.141,-6.28,1,0.0377,0.46,104.959,4
2021-08-03 06:19,Taylor Swift,Miss Americana & The Heartbreak Prince,660,214nt20w5wOxJnY462klLw,0.028,0.662,0.747,11,0.00615,0.138,-6.926,0,0.0736,0.487,150.088,4
2021-08-03 06:19,Ariana Grande,God is a woman,990,5OCJzvD7sykQEKHH7qAC3C,0.0233,0.602,0.658,1,6e-05,0.237,-5.934,1,0.0558,0.268,145.031,4
2021-08-03 06:19,Nick Jonas,Jealous - Remix,69597,5NQJnRpJHRaupdegphntQT,0.0132,0.684,0.71,11,0.0,0.444,-3.614,0,0.0779,0.451,93.007,4
2021-08-03 06:19,Khalid,8TEEN,740,5bgwqaRSS3M8WHWruHgSL5,0.225,0.83,0.585,1,0.00209,0.0576,-5.802,1,0.0366,0.642,105.03,4
2021-08-03 06:23,Ariana Grande,God is a woman,197546,5OCJzvD7sykQEKHH7qAC3C,0.0233,0.602,0.658,1,6e-05,0.237,-5.934,1,0.0558,0.268,145.031,4
2021-08-03 06:27,Taylor Swift,Miss Americana & The Heartbreak Prince,234146,214nt20w5wOxJnY462klLw,0.028,0.662,0.747,11,0.00615,0.138,-6.926,0,0.0736,0.487,150.088,4
2021-08-03 06:35,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,120346,3KkXRkHbMCARz0aVfEt68P,0.556,0.76,0.479,2,0.0,0.0703,-5.574,1,0.0466,0.913,89.911,4
2021-08-03 06:39,Ariana Grande,Side To Side,630,0rRjGruFonCGOt0S5zAJNQ,0.349,0.689,0.338,11,5.7e-05,0.0649,-7.634,0,0.0629,0.568,128.012,4
2021-08-03 06:39,The Weeknd,The Hills,20064,7fBv7CLKzipRk6EC6TWHOB,0.0671,0.585,0.564,0,0.0,0.135,-7.063,0,0.0515,0.137,113.003,4
2021-08-03 06:39,Digital Farm Animals,Tokyo Nights,243535,69AFoFpPNM7digmbH2Clyf,0.109,0.546,0.648,9,1.73e-06,0.119,-6.941,0,0.328,0.572,169.963,4
2021-08-03 06:39,Conan Gray,Maniac,1090,6KfoDhO4XUWSbnyKjNp9c4,0.00162,0.628,0.639,8,0.0,0.354,-5.46,1,0.0435,0.493,108.045,4
2021-08-03 06:43,Billie Eilish,Lost Cause,212496,4191RXFPa7Ge9XkA4cWlna,0.702,0.526,0.334,10,0.00782,0.0586,-8.491,0,0.251,0.522,74.966,4
2021-08-03 06:44,Clinton Kane,CHICKEN TENDIES,50693,0awuNCj9gwJEM0seER22DW,0.358,0.57,0.689,7,0.0,0.0819,-6.242,1,0.147,0.568,100.087,4
2021-08-03 06:47,Justin Bieber,Deserve You,187238,5NU40QTlXrDUJzDBdv79bg,0.0314,0.677,0.633,7,0.0,0.112,-7.831,1,0.0771,0.409,89.934,4
